response_id,profiling_role,profiling_location,profiling_region,profiling_sector,survey_question_title,survey_question_type,option,suboption,answer
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),In what capacity are you answering this survey? ,menu,,,Singapore
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Where are you located?,menu,,,Singapore
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),"Would you like to benchmark your responses versus your market peers? If so, please share your email details with us below. ",menu,,,Singapore
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How is this investment being distributed?,radio,,,1-80%
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How would you rate the level of personalisation that you are receiving today in your investments?,menu,,,Singapore
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Please specify the type(s) of account activity that you have in this market.,menu,,,Singapore
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Where are you located?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Which part of the financial markets do you work in?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How many (beneficial owner) shareholders / bond-holders do you have holding your issued capital today?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How much does it cost you today to communicate a corporate event to your shareholders?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What is your role?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What is your approximate level of assets under management (AUM)?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What is your Role / Position?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How many staff are in your organisation?,radio,,,Less than 500 people
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What is your role / department?,checkbox,USA - as a depository participant,,USA - as a depository participant
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Where are you located?,checkbox,USA - as a depository participant,,USA - as a depository participant
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What is your Role/Position?,checkbox,USA - as a depository participant,,USA - as a depository participant
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What is your Role/Position?  ,checkbox,USA - as a depository participant,,USA - as a depository participant
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How efficient do you view your corporate action event notification process to be today?,checkbox,USA - as a depository participant,,USA - as a depository participant
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Securities lending recalls,After T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Which operating model are you using for (the majority of) each of the following activities in your US trading?,matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),Would you be happy to use Distributed Ledger to Tokenise your investments - if that meant more personalised portfolios and better performance? ,matrix,Affirmations,After T+1,Using Global Custodian (but using my TradeSuite ID)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Settlements,After T+1,Match to Instruct (from the DTCC)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How ready are you to use tokenised digital assets for your investments today?,matrix,Settlements,After T+1,Match to Instruct (from the DTCC)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Settlements,After T+1,Using Settlement Instructions
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),How ready are you to use tokenised digital assets for your investments today?,matrix,Settlements,After T+1,Using Settlement Instructions
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Foreign Exchange / FX,Before T+1,Executing at market close (for T+1 delivery)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Foreign Exchange / FX,Before T+1,Executing after market close (for T+0 delivery)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Foreign Exchange / FX,After T+1,Executing at market close (for T+1 delivery)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Foreign Exchange / FX,After T+1,Executing after market close (for T+0 delivery)
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),"How important would the following drivers be in triggering new investment into automated, machine-readable event notifications to your shareholders?",matrix,Securities lending recalls,Before T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Securities lending recalls,Before T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),"How important would the following drivers be in triggering new investment into automated, machine-readable event notifications to your shareholders?",matrix,Securities lending recalls,Before T+1,Manually
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),,matrix,Securities lending recalls,Before T+1,Manually
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),"How important would the following drivers be in triggering new investment into automated, machine-readable event notifications to your shareholders?",matrix,Securities lending recalls,After T+1,"Using market platform (inc LoanNet, Equilend, Pirum)"
7940940102,Investment Management,Singapore,Apac,Fund Manager (mutual funds),What activities do you currently manage?,matrix,Allocations,Before T+1,"Automatic, using CTM (from the DTCC)"
